Job Title,Company Name,Location,Salary Estimate,Rating,Job Description
Web Designer/Developer – WordPress Platform,N/A,Cochin,₹25K – ₹35K/mo (Employer provided),N/A,N/A
Junior Front End Developer,"Finpoint
5.0",Bengaluru,₹3L – ₹8L/yr (Glassdoor Est.),5,N/A
Junior Frontend Developer,"coolboots
2.6",Gurgaon,₹2L – ₹5L/yr (Glassdoor Est.),2.6,N/A
Frontend Software Developer SDE I (REACTJS),"Indiavidual Learning Pvt Ltd
3.8",Bengaluru,₹6L – ₹7L/yr (Glassdoor Est.),3.8,N/A
Frontend Developer,"Think Future Technologies
4.4",Gurgaon,₹3L – ₹7L/yr (Glassdoor Est.),4.4,N/A
Senior React.js Frontend Developer,N/A,Cochin,₹20L/yr (Employer provided),N/A,N/A
Junior JavaScript Developer - Remote work,"BairesDev
4.1",Bengaluru,N/A,4.1,N/A
Senior PHP Developer,N/A,India,₹12K – ₹30K/mo (Employer provided),N/A,N/A
PHP (Wordpress) Developer,N/A,Mohali,₹30K – ₹40K/mo (Employer provided),N/A,N/A
Website UI/UX Designer and Developer (WordPress),N/A,Mohali,₹20K – ₹35K/mo (Employer provided),N/A,N/A
Wordpress Developer (Back End Developer),"factoHR - Version systems Pvt. Ltd.
4.1",Rājkot,N/A,N/A,N/A
Global IT Senior Software Engineer – Senior Specialist,"Boston Consulting Group
4.2",Gurgaon,N/A,N/A,N/A
Front End Developer,N/A,Remote,₹10K – ₹15K/mo (Employer provided),N/A,N/A
web developer(wordpress),N/A,Remote,₹16K – ₹44K/mo (Employer provided),N/A,N/A
Frontend Developer (Vue.js / HTML / SCSS),N/A,Remote,₹98K/yr (Employer provided),N/A,N/A
Frontend Developer (HTML),"Ninenetis Technologies
5.0",Jaipur,N/A,5,N/A
Front-End Developer (Remote),N/A,Cochin,₹12K – ₹20K/mo (Employer provided),N/A,N/A
Frontend Developer,"Manteio
2.8",Hyderābād,₹2L – ₹7L/yr (Glassdoor Est.),2.8,N/A
Frontend Engineer (India),"Aidaptive
4.8",Remote,N/A,4.8,N/A
ReactJS Developer,N/A,Chennai,₹15K – ₹35K/mo (Employer provided),N/A,N/A
Consultant | Frontend Dev - React with Typescript| Bengaluru | Engineering,"Deloitte
3.9",Bengaluru,₹5L – ₹8L/yr (Glassdoor Est.),3.9,N/A
Frontend Developer (with JavaScript proficiency),"Ontrack
3.7",Bengaluru,₹3L – ₹8L/yr (Glassdoor Est.),3.7,N/A
Frontend Developer (UI/UX),N/A,India,₹15K – ₹25K/mo (Employer provided),N/A,N/A
Frontend Developer,"Vervali Systems Pvt. Ltd.
4.0",Vasai,₹2L/yr (Glassdoor Est.),4,N/A
Front end developer,Accede Solution Inc,Noida,N/A,N/A,N/A
Junior React Developer,CAXITA TECH SOLUTIONS PVT LTD,India,₹15K – ₹20K/mo (Employer provided),N/A,N/A
Frontend Developer (React),"Tarento Technologies Pvt. Ltd.
4.0",Bengaluru,₹6L – ₹9L/yr (Glassdoor Est.),4,N/A
Frontend Developer,"Techrish Solutions
4.4",India,N/A,4.4,N/A
Web Developer - Freshers,"BigSpire Software
3.9",India,N/A,3.9,N/A
Junior Web Developer,N/A,India,₹10K – ₹30K/mo (Employer provided),N/A,N/A
Frontend Developer Intern,"FDM DIGITAL SOLUTIONS
2.0",Gurgaon,N/A,2,N/A
Frontend Web Developer,"Adwest Digital
4.3",Bengaluru,₹3L – ₹8L/yr (Glassdoor Est.),4.3,N/A
Angular Frontend developer,"Capgemini Engineering
3.5",Bengaluru,₹4L – ₹5L/yr (Glassdoor Est.),3.5,N/A
Frontend Developer,"TESTQ Technologies
3.6",Pune,N/A,3.6,N/A
Front-End Developer,Innovative Glance,Ahmedabad,₹2L – ₹7L/yr (Glassdoor Est.),N/A,N/A
Frontend Developer,N/A,Remote,N/A,N/A,N/A
Frontend Developer,"Unifize
4.7",Bengaluru,₹3L – ₹8L/yr (Glassdoor Est.),4.3,N/A
Frontend Developer with React.js,"Excellanto Ventures Pvt Ltd
3.0",Remote,₹14L – ₹16L/yr (Employer provided),3,N/A
Frontend Developer (React.js) - Contract Position,N/A,Remote,₹50K – ₹80K/mo (Employer provided),N/A,N/A
Software Developer - Web Frontend,"Siemens
4.1",Bengaluru,₹5L – ₹8L/yr (Glassdoor Est.),4.1,N/A
Frontend Developer IMMEDIATE JOINER,"Sirma Business Consulting India Private Limited
3.4",Bengaluru,N/A,N/A,N/A
Software Developer - Frontend,N/A,Remote,₹5L – ₹8L/yr (Employer provided),N/A,N/A
Frontend Developer,"VivaConnect
4.6",Mumbai,₹3L – ₹5L/yr (Glassdoor Est.),4.6,N/A
Junior Developer (Frontend),"Shloklabs
4.0",Coimbatore,₹9L/yr (Glassdoor Est.),4,N/A
Frontend Developer,N/A,India,₹2L – ₹4L/yr (Employer provided),N/A,N/A
Frontend Developer (React Js),"Fusion Techlab
3.9",India,₹10K – ₹25K/mo (Employer provided),3.9,N/A
Front End Developer,"CloudMellow Technologies
4.5",Remote,₹50K – ₹75K/mo (Employer provided),4.5,N/A
Frontend Web Developer (ReactJS + Headless CMS),N/A,Remote,N/A,N/A,N/A
Frontend Developer / Tester,"Anglerfox
3.5",Remote,₹2L/yr (Employer provided),3.5,N/A
JavaScript Developer,Warrior tech solutions,Remote,₹9L – ₹12L/yr (Employer provided),N/A,N/A
Frontend Developers,"SFJ Business solutions
4.6",Remote,₹80K/mo (Employer provided),4.6,N/A
Frontend Engineer - Remote,"ClanX
5.0",Bengaluru,₹15L – ₹20L/yr (Employer provided),4.7,N/A
Frontend Developer,"GVM Technologies
4.3",India,N/A,4.3,N/A
Frontend Engineer,"Intellect
4.1",Remote,N/A,4.1,N/A
Front-End Developer,"Juakali
4.8",Remote,₹5L – ₹10L/yr (Employer provided),4.8,N/A
Front-End Developer,N/A,Remote,N/A,N/A,N/A
Frontend HTML Developer,N/A,Chennai,N/A,N/A,N/A
Frontend Developer,"Standard Chartered
3.8",Chennai,N/A,3.8,N/A
Frontend Developer/ UI Developer (Angular),N/A,Greater Noida,₹5L – ₹14L/yr (Employer provided),N/A,N/A
UI/UX Developer,N/A,Remote,₹1L/mo (Employer provided),N/A,N/A
Junior Front End Developer-Internship,N/A,India,N/A,N/A,N/A
Frontend developer (Reactjs),"IAURO SYSTEMS PRIVATE LIMITED
4.0",Pune,₹7L – ₹9L/yr (Employer provided),4,N/A
SDE I Frontend,"Skeps
4.3",Gurgaon,₹8L – ₹9L/yr (Glassdoor Est.),4.3,N/A
Frontend Developer (React Js),N/A,Calicut,₹10K – ₹50K/mo (Employer provided),N/A,N/A
Frontend Developer,"IndiaRush
3.6",Delhi,N/A,3.6,N/A
Frontend Developer (React Js),N/A,Gāndhīnagar,₹12L – ₹17L/yr (Employer provided),N/A,N/A
Web Developer,N/A,Puducherry,₹30K – ₹45K/mo (Employer provided),N/A,N/A
Frontend Developer,"HELLO PARENT
3.1",Gurgaon,₹2L – ₹5L/yr (Glassdoor Est.),3.1,N/A
Web Frontend Developer,Yaazh Software Studio,Chennai,₹3L – ₹6L/yr (Glassdoor Est.),N/A,N/A
Frontend Developer,"Nextwebi
4.1",Bengaluru,₹3L/yr (Glassdoor Est.),4.1,N/A
ReactJS Frontend Developer,"NetConnect Private Limited
3.2",Hyderābād,₹5L – ₹10L/yr (Employer provided),3.2,N/A
ReactJS Developer,N/A,Remote,₹20K – ₹50K/mo (Employer provided),N/A,N/A
Frontend Developer (React Js),N/A,India,₹15K – ₹30K/mo (Employer provided),N/A,N/A
React Developer (Freshers Welcome),MindNudge,Gurgaon,₹2L – ₹5L/yr (Glassdoor Est.),N/A,N/A
UI/Front End Developer,Womennnovator,Delhi,N/A,N/A,N/A
"Engineer, Frontend","Nagarro
3.9",Remote,N/A,3.9,N/A
Website Developer,N/A,Bengaluru,₹4L – ₹7L/yr (Employer provided),N/A,N/A
Front-end Developer (React.js),Teamified,Remote,N/A,4.6,N/A
web developer,N/A,India,₹18K – ₹42K/mo (Employer provided),N/A,N/A
Web Developer,N/A,Remote,₹45K – ₹50K/mo (Employer provided),N/A,N/A
Front End Developer Intern (HTML) - 2 Positions,N/A,Janakpuri,₹5K – ₹6K/mo (Employer provided),N/A,N/A
ReactJS Developer,"App Innovation Technologies
2.3",Coimbatore,₹15K – ₹40K/mo (Employer provided),2.3,N/A
React developer,Sourcebae,Remote,N/A,5,N/A
Frontend Developer (Immd. Appointment),"MediaJenie
2.9",India,₹40K – ₹60K/mo (Employer provided),2.9,N/A
"Frontend Developer (ReactJS, EmberJS)","True Data Software
4.5",Remote,N/A,4.5,N/A
Front End Developer,"Target Integration
4.3",Remote,₹4L/yr (Employer provided),4.3,N/A
Frontend Developer-ReactJS/AngularJS,"Nuchange Informatics
4.5",Bengaluru,₹5L – ₹10L/yr (Employer provided),4.5,N/A
Front End Developer,N/A,Cochin,N/A,N/A,N/A
Frontend (UI) Developer,"UBS
3.8",Pune,₹4L – ₹10L/yr (Glassdoor Est.),3.8,N/A
Frontend Developer,"Cyberhaven
3.7",Bengaluru,₹60K – ₹64K/yr (Glassdoor Est.),3.7,N/A
Front End Developer,Candid8,Remote,₹60K – ₹80K/mo (Employer provided),N/A,N/A
Frontend Developer,"Avant Garde Omnimedia
2.7",Calcutta,₹3L – ₹7L/yr (Glassdoor Est.),2.7,N/A
ReactJS Developer,"Henceforth Solutions
4.1",Mohali,₹15K – ₹65K/mo (Employer provided),4.1,N/A
Frontend Developer,N/A,Jaipur,₹10K – ₹25K/mo (Employer provided),N/A,N/A
Frontend Developer (React Js),N/A,Calcutta,₹20K/mo (Employer provided),N/A,N/A
Consultant Frontend Developer (React.js),"Salt Technologies
4.4",Pune,₹4L – ₹8L/yr (Employer provided),4.4,N/A
Web Designer cum Frontend Developer,N/A,Remote,₹15K – ₹25K/mo (Employer provided),N/A,N/A
Front End Developer,N/A,Perumbavoor,₹15K – ₹35K/mo (Employer provided),N/A,N/A
Web developer – Fresher,"BiCSoM Technologies
4.0",Bengaluru,N/A,4,N/A
Frontend Developer (Web),"RockWallet
3.4",India,N/A,3.4,N/A
Web Application Developer,N/A,Remote,₹30K/mo (Employer provided),N/A,N/A
"Front End Developer Intern (IN, Remote)",GreatFrontEnd,Remote,N/A,N/A,N/A
ReactJS Developer,N/A,Bengaluru,₹10L/yr (Employer provided),N/A,N/A
Frontend (Wordpress) Developer,ISUREMEDIA PVT. LTD.,Remote,₹2L – ₹3L/yr (Employer provided),N/A,N/A
Sr. Frontend Developer (Angular),"Capgemini Engineering
3.5",Bengaluru,N/A,3.5,N/A
Front-end Developer,Travels Group,Mumbai,₹3L – ₹7L/yr (Glassdoor Est.),N/A,N/A
Frontend Developer Internship,"Deliverable Services
4.9",Mohali,₹10K – ₹12K/mo (Employer provided),4.9,N/A
Frontend Developer (React Js),"InXee Systems Pvt. Ltd
3.7",India,₹25K – ₹35K/mo (Employer provided),3.7,N/A
Web Development Internship,N/A,Remote,₹8K – ₹22K/mo (Employer provided),N/A,N/A
JUNIOR WEB DEVELOPER,N/A,Cochin,₹20K – ₹25K/mo (Employer provided),N/A,N/A
Front End Developer,"Victrix Systems & Labs Pvt. Ltd.
4.4",Remote,₹15L – ₹20L/yr (Employer provided),4.4,N/A
Junior HTML Developer,N/A,India,N/A,N/A,N/A
Senior Frontend Developer (Angluar),"BlackStone eIT
2.9",Remote,N/A,3,N/A
"Staff Engineer, Frontend AngularJS","Nagarro
3.9",Remote,N/A,3.9,N/A
Frontend Developer (React.js),Pontoon Global,Bengaluru,₹3L – ₹8L/yr (Glassdoor Est.),N/A,N/A
ReactJS frontend Developer,N/A,Chennai,₹6K – ₹8K/mo (Employer provided),N/A,N/A
Web Developer,N/A,India,₹20K – ₹30K/mo (Employer provided),N/A,N/A
Front End Developer,"Autosys Industrial Solutions Pvt Ltd
3.8",India,₹7L – ₹10L/yr (Employer provided),3.8,N/A
Frontend Developer,Dectox IT Solutions,Silchar,N/A,5,N/A
"Engineer, Frontend React","Nagarro
3.9",Bengaluru,₹4L – ₹6L/yr (Glassdoor Est.),3.9,N/A
Front End Developer,N/A,Delhi,₹6L – ₹9L/yr (Employer provided),N/A,N/A
UI/UX Developer,N/A,Cochin,₹3L/yr (Employer provided),N/A,N/A
FrontEnd Developer,"Creative Orion
5.0",Farīdābād,₹2L – ₹5L/yr (Glassdoor Est.),5,N/A
Frontend Developer,"Bombay Play
4.4",Bengaluru,₹5L – ₹8L/yr (Glassdoor Est.),4.4,N/A
Full-Stack Developer (Web & Software Projects),N/A,Remote,₹20K – ₹25K/mo (Employer provided),N/A,N/A
Frontend Developer – ReactJS,"WareIQ
4.5",Bengaluru,₹10L/yr (Glassdoor Est.),4.5,N/A
Front-end Web Developer,"ECGiT
5.0",Pune,₹3L – ₹6L/yr (Glassdoor Est.),5,N/A
Front End Developer,"Liquidity Services, Inc.
3.8",India,₹4L – ₹5L/yr (Employer provided),3.8,N/A
Front End Developer Intern,N/A,Remote,N/A,N/A,N/A
Frontend Developer,"BEIING
3.7",Bengaluru,₹10L – ₹38L/yr (Employer provided),3.7,N/A
JavaScript Developer - Remote,"NextGrowth Labs
3.6",Bengaluru,₹3L – ₹6L/yr (Employer provided),3.6,N/A
Frontend Developer,Start Designs,Jaipur,₹3L – ₹6L/yr (Glassdoor Est.),N/A,N/A
Frontend/React JS Developer,"Delemont Studio
5.0",Surat,₹3L – ₹7L/yr (Glassdoor Est.),5,N/A
Frontend Developer,Web Decorum,Gurgaon,₹3L – ₹7L/yr (Glassdoor Est.),N/A,N/A
Front End Developer,"Appiness Interactive
4.4",Noida,₹8L/yr (Employer provided),4.4,N/A
Sr. Frontend Developer,N/A,Bengaluru,₹35L – ₹40L/yr (Employer provided),N/A,N/A
React Developer - keralie,N/A,Remote,N/A,N/A,N/A
Frontend Developer,N/A,Mumbai,N/A,N/A,N/A
Frontend Engineer (ReactJS),N/A,Bengaluru,₹7L – ₹9L/yr (Employer provided),N/A,N/A
SDE - Front End,"Apna
3.3",Bengaluru,₹10L – ₹20L/yr (Employer provided),3.3,N/A
Frontend Intern/Fresher,"RW Infotech Private Limited
4.1",Mohali,₹60K – ₹80K/yr (Employer provided),4.1,N/A
Front-End Javascript Developer,"Vanilla Networks
3.6",Remote,N/A,3.6,N/A
Front End Developer,N/A,Bengaluru,N/A,N/A,N/A
Frontend Developer (React.js),"GLOINNT
3.6",Delhi,N/A,3.6,N/A
Frontend Developer,"Mobikon
3.6",Pune,N/A,3.6,N/A
WCube Solutions - Frontend Developer - React.js/Javascript,"WCube
4.0",Gurgaon,₹4L – ₹7L/yr (Glassdoor Est.),3.8,N/A
SDE II Frontend,"Skeps
4.3",Gurgaon,₹8L – ₹9L/yr (Glassdoor Est.),4.3,N/A
Python Developer,WebDesignCochin.in,Cochin,₹1L – ₹6L/yr (Glassdoor Est.),N/A,N/A
Reactjs Developer,"cognitiveclouds
3.1",Bengaluru,₹7L/yr (Glassdoor Est.),3.1,N/A
web developer,N/A,Remote,₹10K – ₹44K/mo (Employer provided),N/A,N/A
Frontend Developer,"wordsystech
3.8",Calcutta,₹1L – ₹2L/yr (Glassdoor Est.),3.8,N/A
Frontend developer,GoldCrownLabs LLP,India,₹30K – ₹38K/mo (Employer provided),N/A,N/A
ReactJS Developer,Succedere solutions opc private limited,India,₹8L – ₹24L/yr (Employer provided),N/A,N/A
Junior Software Developer,"The Scalers
3.9",Bengaluru,₹3L – ₹7L/yr (Glassdoor Est.),3.9,N/A
ReactJS Developer,N/A,India,₹66K/mo (Employer provided),N/A,N/A
React Developer - Immediate Preferred,"InnoWave India
3.6",Bengaluru,₹5L – ₹9L/yr (Glassdoor Est.),3.6,N/A
Front End Designer - HTML/CSS/React,N/A,Remote,₹30K – ₹40K/mo (Employer provided),N/A,N/A
ReactJS Developer,N/A,Gurgaon,₹10L – ₹15L/yr (Employer provided),N/A,N/A
Front-End Developer – Cross-Platform Desktop Applications,N/A,Remote,₹75K/mo (Employer provided),N/A,N/A
Front End Developer,N/A,India,₹50K – ₹2L/mo (Employer provided),N/A,N/A
REACTJS FRONTEND DEVELOPER,N/A,Bengaluru,N/A,N/A,N/A
UI Developer,N/A,Remote,N/A,N/A,N/A
React Node.js Developer,N/A,Remote,₹30K – ₹1L/mo (Employer provided),N/A,N/A
Frontend Developer,"RecoSense Infosolutions
2.9",Bengaluru,₹3L – ₹8L/yr (Glassdoor Est.),2.9,N/A
Frontend Developer,"Acodez IT Solutions
4.2",Calicut,N/A,4.2,N/A
Frontend Developer,"Repsoft Consultancy Services
3.7",Hyderābād,₹2L – ₹7L/yr (Glassdoor Est.),3.7,N/A
Frontend Developer,Perfect Web Solutions,Thāne,₹3L – ₹7L/yr (Glassdoor Est.),N/A,N/A
UI Developer (MCAs),"Spare Care Solutions
2.3",Gurgaon,₹5L – ₹8L/yr (Employer provided),2.3,N/A
React Web Developer with knowledge of NodeJS,"Dicetek LLC
4.2",Remote,N/A,4.2,N/A
Junior Web Developer,N/A,,₹20K – ₹40K/mo (Employer provided),N/A,N/A
Frontend Engineer (Remote),"Markeeters.com
5.0",Gurgaon,₹2L – ₹5L/yr (Glassdoor Est.),5,N/A
Frontend Developer,"Mobileprogramming PVT LTD
3.5",Mumbai,₹8L – ₹10L/yr (Employer provided),3.5,N/A
FrontEnd Developer (React),"Barclays
3.9",Pune,₹8L – ₹9L/yr (Glassdoor Est.),3.9,N/A
Web Developer,N/A,Cochin,₹10K – ₹30K/mo (Employer provided),N/A,N/A
"Senior Software Engineer - .NET core, Angular or React and SQL","Optum
3.5",Noida,₹6L – ₹10L/yr (Glassdoor Est.),3.5,N/A
Frontend Developer,"Virtusa
3.7",Bengaluru,₹4L – ₹7L/yr (Glassdoor Est.),3.7,N/A
Frontend Developer,"Traveltriangle.com
4.1",Gurgaon,₹3L – ₹4L/yr (Glassdoor Est.),4.1,N/A
Frontend Developer,"Dsignz Media
4.3",Tamil Nadu,N/A,4.5,N/A
Software Engineer - Frontend,"Skyflow
4.4",Remote,N/A,4.4,N/A
HTML DEVELOPER,"Emerinter
1.0",India,N/A,1,N/A
Frontend Developer,"TECHEXE IT SOLUTIONS PRIVATE LIMITED
5.0",Lucknow,₹2L – ₹5L/yr (Glassdoor Est.),5,N/A
Frontend Developer,"SpeckyFox
4.1",Noida,₹3L – ₹4L/yr (Glassdoor Est.),3.8,N/A
Frontend UI Developer,"Beta Soft Technology
3.5",Delhi,N/A,3.5,N/A
Junior React Developer,"Increasingly
4.9",Bengaluru,₹4L – ₹6L/yr (Glassdoor Est.),4.9,N/A
Frontend Developer – ReactJS,N/A,Bhubaneshwar,N/A,N/A,N/A
Frontend Developer (Node.js),N/A,Noida,₹25K/mo (Employer provided),N/A,N/A
Front-End Developer- React,"A2D Innovations
2.0",Remote,N/A,2,N/A
Front End Developer TIPL054,N/A,Greater Noida,₹2L – ₹4L/yr (Employer provided),N/A,N/A
Frontend Developer (React Js),"XS CAD India Pvt. Ltd
4.1",India,₹3L – ₹6L/yr (Employer provided),4.1,N/A
Senior Frontend Engineer,N/A,Remote,₹20L – ₹30L/yr (Employer provided),N/A,N/A
Frontend Intern,N/A,Lucknow,₹7K – ₹10K/mo (Employer provided),N/A,N/A
Front End/ReactJS Developer,N/A,Hyderābād,₹3L – ₹14L/yr (Employer provided),N/A,N/A
Frontend Developer (Angular),N/A,Noida,N/A,N/A,N/A
Fresher web developer,N/A,Cannanore,₹9K – ₹13K/mo (Employer provided),N/A,N/A
Web Developer Trainee,N/A,Thrissur,N/A,N/A,N/A
Javascript Developer (Frontend - React),N/A,Delhi,N/A,N/A,N/A
ReactJS Developer,"iProgrammer
4.1",Pune,₹3L – ₹6L/yr (Glassdoor Est.),4.1,N/A
React Developer,"Algoscale
3.9",Noida,₹6L – ₹8L/yr (Employer provided),3.9,N/A
Frontend Developer,"Weblink Solutions
4.2",Hyderābād,₹3L – ₹7L/yr (Glassdoor Est.),4.2,N/A
Web Designer & Developer,N/A,Remote,₹11K – ₹19K/mo (Employer provided),N/A,N/A
Web Designer/Developer,N/A,Chennai,N/A,N/A,N/A
React.js Developer (Frontend),N/A,Narasaraopet,₹35K – ₹40K/mo (Employer provided),N/A,N/A
Web Developer,"IFS India Mercantile
4.6",Pune,N/A,4.5,N/A
Frontend Engineer,"Recruiterflow
4.8",Bengaluru,N/A,4.5,N/A
Frontend Developer,"Munjal Chakraborty Softwares And Media Pvt Ltd
3.0",Gurgaon,₹2L – ₹5L/yr (Glassdoor Est.),3,N/A
Front-End Developer,VIBGYOR MANAGEMENT CONSULTANT,India,₹1L – ₹2L/yr (Employer provided),N/A,N/A
Web Developer,N/A,Coimbatore,₹15K – ₹25K/mo (Employer provided),N/A,N/A
Frontend Developer,"TechGlobe IT Solutions
4.5",Delhi,N/A,4.5,N/A
Node.js Developer Intern,"Unikwork
4.9",Vadodara,N/A,4.9,N/A
Analyst UI/Frontend Developer,"Stratacent
4.2",Pune,N/A,4.2,N/A
Frontend Developer,"Shunya Ekai Technologies
4.0",Gurgaon,N/A,4,N/A
Web Developer Intern,N/A,Remote,₹10K – ₹12K/mo (Employer provided),N/A,N/A
Frontend Developer,"Ezdat Technology
3.6",Haryana,N/A,2.9,N/A
Front End Developer Intern,"Avology Technologies Pvt. Ltd.
5.0",Mohali,₹8K – ₹15K/mo (Employer provided),5,N/A
Frontend Developer (React & Angular),"Vivify Healthcare Pvt. Ltd.
2.4",Visakhapatnam,₹40K – ₹60K/mo (Employer provided),2.4,N/A
"Frontend Developer | Chennai, IN","Photon
4.2",Chennai,₹6L – ₹9L/yr (Glassdoor Est.),4.2,N/A
Frontend Engineer - Web3,"ClanX
5.0",Bengaluru,₹10L – ₹12L/yr (Employer provided),4.7,N/A
Front End UI Developer,"Ketto Online Ventures Pvt Ltd
4.4",Mumbai,₹7L – ₹9L/yr (Glassdoor Est.),4.4,N/A
Wordpress Web Developer,N/A,Remote,₹15K – ₹30K/mo (Employer provided),N/A,N/A
Front End Developer,rccenterprises,India,₹15K – ₹25K/mo (Employer provided),N/A,N/A
Front End Developer,N/A,Mohali,₹20K – ₹50K/mo (Employer provided),N/A,N/A
Frontend Developer,Expertbells,Āgra,₹3L – ₹7L/yr (Glassdoor Est.),N/A,N/A
Front End Developer,"Elysian Intelligence Business Solution
4.0",India,N/A,4,N/A
SDE 1 Frontend,"One Impression
3.5",Gurgaon,₹3L – ₹8L/yr (Glassdoor Est.),4,N/A
UI/UX Developer,N/A,Bengaluru,₹3L – ₹13L/yr (Employer provided),N/A,N/A
Front-End JavaScript Developer,N/A,Cochin,₹4L – ₹7L/yr (Employer provided),N/A,N/A
Software engineer - Angular with .Net skill,"Zelis
3.7",Hyderābād,₹5L – ₹8L/yr (Glassdoor Est.),3.7,N/A
Web Designer/ HTML Developer,"Bharati Infotech
3.7",Cochin,₹2L – ₹3L/yr (Glassdoor Est.),3.7,N/A
Adobe AEM CMS Frontend Developer,"Volvo Group
4.1",Bengaluru,₹7L – ₹10L/yr (Glassdoor Est.),4.1,N/A
Web Developer Trainee,Arnis Tech Inc.,Chennai,₹1L – ₹6L/yr (Glassdoor Est.),N/A,N/A
Advanced JavaScript Developer,"accede solution
3.0",Remote,₹75K – ₹80K/mo (Employer provided),3,N/A
React Front-End Developer,N/A,Kottayam,₹30K – ₹40K/mo (Employer provided),N/A,N/A
Junior Frontend Developer (Elm),"Indium Software
4.0",Bengaluru,N/A,4,N/A
Frontend Developer - ReactJs,"Leegality
4.8",India,N/A,4.8,N/A
Wordpress Developer,N/A,Remote,₹50K – ₹60K/mo (Employer provided),N/A,N/A
Frontend Developer,"RingCentral
3.4",Bengaluru,₹3L/yr (Glassdoor Est.),3.4,N/A
Front End Developer,N/A,Kunnamangalam,₹35K/mo (Employer provided),N/A,N/A
Frontend Developer,"SilentEight
3.3",Bengaluru,N/A,3.3,N/A
Front-End Developer,"LTIMindtree
3.4",Chennai,₹10L – ₹18L/yr (Employer provided),3.4,N/A
Sr. Frontend Developer,Bluphlux,Hyderābād,₹2L – ₹7L/yr (Glassdoor Est.),N/A,N/A
Sr. Node JS Developer,"smartData Enterprises
4.2",Remote,₹95K/mo (Employer provided),4.2,N/A
Full Stack Developer,Infolexus Solutions,India,₹3L – ₹13L/yr (Employer provided),N/A,N/A
Junior UI Developer,"Acads360 India Private Limited
4.4",Hyderābād,₹3L – ₹4L/yr (Employer provided),4.4,N/A
ReactJS Developer - ReactJS/Javascript,"Decabits
4.1",Janakpuri,₹12L – ₹14L/yr (Employer provided),4.4,N/A
Frontend Developer (Next.js & TypeScript),N/A,Tuticorin,₹4L/yr (Employer provided),N/A,N/A
